commune,emi.pol2012.nox[0],emi.pol2012.nox[1],emi.pol2012.nox[2],emi.pol2012.nox[3],emi.pol2012.nox[4],emi.pol2012.nox[5],emi.pol2010.nox[0],emi.pol2010.nox[1],emi.pol2010.nox[2],emi.pol2010.nox[3],emi.pol2010.nox[4],emi.pol2010.nox[5]
34201,8200.82497390737,8375.8249739074,16401.6499478147,16401.6499478147,16401.6499478147,16751.6499478147,8200.82497390737,8062.8249739074,8200.8249739074,8200.8249739074,8200.8249739074,8062.8249739074
34202,42427.48787876076,42508.4878787608,42427.4878787608,84854.9757575215,42427.4878787608,42508.4878787608,42427.48787876076,42863.4878787608,84854.9757575215,169709.951515043,42427.4878787608,42863.4878787608
34203,133587.95388278217,133409.953882782,133587.953882782,133587.953882782,133587.953882782,133409.953882782,133587.95388278217,133694.953882782,267175.907765564,534351.815531129,133587.953882782,133694.953882782
34204,7090.526448507162,6818.5264485072,14181.0528970143,14181.0528970143,14181.0528970143,13637.0528970143,7090.526448507162,6726.5264485072,7090.5264485072,7090.5264485072,14181.0528970143,6726.5264485072
34205,4289.945743667293,4293.9457436673,4289.9457436673,4289.9457436673,8579.8914873346,4293.9457436673,4289.945743667293,4600.9457436673,4289.9457436673,8579.8914873346,4289.9457436673,9201.8914873346
34206,3815.4044172823715,3790.4044172824,7630.8088345648,15261.6176691295,1907.7022086412,7580.8088345648,3815.4044172823715,4225.4044172824,7630.8088345648,15261.6176691295,3815.4044172824,4225.4044172824
34207,63825.92505995856,63858.9250599586,63825.9250599586,127651.850119917,31912.9625299793,127717.850119917,63825.92505995856,63609.9250599586,63825.9250599586,127651.850119917,31912.9625299793,63609.9250599586
34208,3707.1853413768913,3246.1853413769,7414.3706827538,7414.3706827538,7414.3706827538,6492.3706827538,3707.1853413768913,4038.1853413769,7414.3706827538,7414.3706827538,3707.1853413769,8076.3706827538
34209,45608.03906215732,45716.0390621573,91216.0781243146,91216.0781243146,91216.0781243146,45716.0390621573,45608.03906215732,45671.0390621573,45608.0390621573,45608.0390621573,45608.0390621573,45671.0390621573
34210,17811.04016520499,17473.040165205,35622.08033041,35622.08033041,17811.040165205,17473.040165205,17811.04016520499,17657.040165205,17811.040165205,35622.08033041,17811.040165205,17657.040165205
34211,5119.269606016059,4626.2696060161,10238.5392120321,10238.5392120321,10238.5392120321,9252.5392120321,5119.269606016059,4886.2696060161,5119.2696060161,10238.5392120321,2559.634803008,4886.2696060161
34212,314.644366522,-17.355633478,314.644366522,629.288733044,314.644366522,-17.355633478,314.644366522,324.644366522,314.644366522,629.288733044,157.322183261,649.288733044
34213,255150.9781033589,254820.978103359,255150.978103359,510301.956206718,127575.489051679,509641.956206718,255150.9781033589,255565.978103359,255150.978103359,510301.956206718,255150.978103359,255565.978103359
34214,10345.568356005071,10503.5683560051,20691.1367120101,41382.2734240203,10345.5683560051,10503.5683560051,10345.568356005071,10125.5683560051,10345.5683560051,20691.1367120101,10345.5683560051,20251.1367120101
34215,8720.569206402755,9052.5692064028,17441.1384128055,34882.276825611,4360.2846032014,9052.5692064028,8720.569206402755,8914.5692064028,17441.1384128055,17441.1384128055,17441.1384128055,17829.1384128055
34216,557.561408986,624.561408986,557.561408986,557.561408986,1115.122817972,1249.122817972,557.561408986,358.561408986,1115.122817972,2230.245635944,278.780704493,717.122817972
34217,36681.90091932136,37105.9009193214,36681.9009193214,73363.8018386427,36681.9009193214,74211.8018386427,36681.90091932136,37117.9009193214,73363.8018386427,73363.8018386427,36681.9009193214,37117.9009193214
34218,4671.119729936617,4637.1197299366,9342.2394598732,18684.4789197465,4671.1197299366,9274.2394598732,4671.119729936617,4756.1197299366,4671.1197299366,4671.1197299366,9342.2394598732,4756.1197299366
34219,3449.2169656653955,3111.2169656654,6898.4339313308,6898.4339313308,3449.2169656654,3111.2169656654,3449.2169656653955,3175.2169656654,6898.4339313308,6898.4339313308,6898.4339313308,3175.2169656654
34220,3995.9083283171517,4338.9083283172,7991.8166566343,7991.8166566343,3995.9083283172,8677.8166566343,3995.9083283171517,3542.9083283172,7991.8166566343,15983.6333132686,1997.9541641586,3542.9083283172
34221,7820.7799174792135,8249.7799174792,15641.5598349584,31283.1196699169,3910.3899587396,8249.7799174792,7820.7799174792135,8145.7799174792,15641.5598349584,31283.1196699169,7820.7799174792,8145.7799174792
34222,3129.0754080641677,3040.0754080642,6258.1508161283,6258.1508161283,6258.1508161283,3040.0754080642,3129.0754080641677,2860.0754080642,3129.0754080642,3129.0754080642,6258.1508161283,5720.1508161283
34223,14322.88634653171,14390.8863465317,14322.8863465317,28645.7726930634,14322.8863465317,28781.7726930634,14322.88634653171,14677.8863465317,14322.8863465317,28645.7726930634,14322.8863465317,29355.7726930634
34224,13182.918835238832,13008.9188352388,13182.9188352388,26365.8376704777,6591.4594176194,13008.9188352388,13182.918835238832,12978.9188352388,13182.9188352388,26365.8376704777,13182.9188352388,25957.8376704777
34225,48787.00206806947,48497.0020680695,97574.0041361389,195148.008272278,24393.5010340347,48497.0020680695,48787.00206806947,48652.0020680695,97574.0041361389,97574.0041361389,48787.0020680695,97304.0041361389
34226,14026.002721292785,14511.0027212928,28052.0054425856,56104.0108851711,7013.0013606464,29022.0054425856,14026.002721292785,14336.0027212928,14026.0027212928,28052.0054425856,7013.0013606464,28672.0054425856
34227,14526.13375030049,14714.1337503005,14526.1337503005,14526.1337503005,29052.267500601,29428.267500601,14526.13375030049,14674.1337503005,14526.1337503005,14526.1337503005,29052.267500601,14674.1337503005
34228,3146.361648868207,2746.3616488682,3146.3616488682,6292.7232977364,3146.3616488682,2746.3616488682,3146.361648868207,2733.3616488682,3146.3616488682,3146.3616488682,6292.7232977364,2733.3616488682
34229,17959.654172143357,17876.6541721434,17959.6541721434,17959.6541721434,17959.6541721434,35753.3083442867,17959.654172143357,17789.6541721434,35919.3083442867,35919.3083442867,17959.6541721434,17789.6541721434
34230,2426.4730110837922,1967.4730110838,4852.9460221676,9705.8920443352,1213.2365055419,1967.4730110838,2426.4730110837922,2026.4730110838,2426.4730110838,2426.4730110838,2426.4730110838,4052.9460221676
34231,1003.4671855849961,695.467185585,2006.93437117,4013.86874234,1003.467185585,695.467185585,1003.4671855849961,1356.467185585,1003.467185585,2006.93437117,1003.467185585,1356.467185585
34232,9139.66467398516,8731.6646739852,18279.3293479703,18279.3293479703,18279.3293479703,17463.3293479703,9139.66467398516,9332.6646739852,9139.6646739852,9139.6646739852,9139.6646739852,9332.6646739852
34233,4863.46099151222,4985.4609915122,9726.9219830244,9726.9219830244,9726.9219830244,4985.4609915122,4863.46099151222,4399.4609915122,9726.9219830244,9726.9219830244,4863.4609915122,4399.4609915122
34234,6413.677926744955,6427.677926745,12827.3558534899,12827.3558534899,12827.3558534899,6427.677926745,6413.677926744955,6373.677926745,12827.3558534899,25654.7117069798,3206.8389633725,6373.677926745
34235,2318.72263943719,2139.7226394372,4637.4452788744,9274.8905577488,2318.7226394372,2139.7226394372,2318.72263943719,2647.7226394372,2318.7226394372,2318.7226394372,2318.7226394372,2647.7226394372
34236,750.2104893855017,375.2104893855,1500.420978771,3000.841957542,750.2104893855,750.420978771,750.2104893855017,1098.2104893855,750.2104893855,750.2104893855,1500.420978771,1098.2104893855
34237,14557.811856061,15047.811856061,29115.623712122,58231.247424244,7278.9059280305,15047.811856061,14557.811856061,14426.811856061,29115.623712122,29115.623712122,14557.811856061,14426.811856061
34238,892.8101631501816,1246.8101631502,1785.6203263004,1785.6203263004,892.8101631502,2493.6203263004,892.8101631501816,505.8101631502,1785.6203263004,1785.6203263004,1785.6203263004,1011.6203263004
34239,67953.12239625384,67618.1223962538,67953.1223962538,67953.1223962538,67953.1223962538,67618.1223962538,67953.12239625384,68132.1223962538,135906.244792508,135906.244792508,67953.1223962538,136264.244792508
34240,271816.12146769895,271914.121467699,271816.121467699,271816.121467699,543632.242935398,271914.121467699,271816.12146769895,272249.121467699,543632.242935398,1087264.4858708,135908.060733849,544498.242935398
34241,4076.3952815449998,3591.395281545,4076.395281545,4076.395281545,4076.395281545,7182.79056309,4076.3952815449998,4035.395281545,4076.395281545,8152.79056309,4076.395281545,4035.395281545
34242,5710.919594091639,5382.9195940916,5710.9195940916,11421.8391881833,2855.4597970458,10765.8391881833,5710.919594091639,6156.9195940916,5710.9195940916,5710.9195940916,11421.8391881833,6156.9195940916
34243,13396.698550389423,13662.6985503894,26793.3971007788,26793.3971007788,13396.6985503894,27325.3971007788,13396.698550389423,13338.6985503894,13396.6985503894,13396.6985503894,13396.6985503894,26677.3971007788
34244,76984.4142994037,76670.4142994037,153968.828598807,153968.828598807,76984.4142994037,153340.828598807,76984.4142994037,76857.4142994037,76984.4142994037,153968.828598807,38492.2071497018,76857.4142994037
34245,23886.961552732944,24217.9615527329,23886.9615527329,23886.9615527329,47773.9231054659,48435.9231054659,23886.961552732944,23611.9615527329,23886.9615527329,47773.9231054659,23886.9615527329,47223.9231054659
34246,11561.602960067987,11658.602960068,11561.602960068,23123.205920136,5780.801480034,11658.602960068,11561.602960067987,11197.602960068,11561.602960068,11561.602960068,11561.602960068,22395.205920136
34247,34141.77682330465,34395.7768233047,34141.7768233046,34141.7768233046,34141.7768233046,34395.7768233047,34141.77682330465,34316.7768233046,68283.5536466093,68283.5536466093,34141.7768233046,68633.5536466093
34248,5663.108402544008,5918.108402544,5663.108402544,11326.216805088,5663.108402544,11836.216805088,5663.108402544008,5324.108402544,11326.216805088,11326.216805088,5663.108402544,5324.108402544
34249,12427.255449924578,11989.2554499246,12427.2554499246,24854.5108998492,6213.6277249623,23978.5108998492,12427.255449924578,12648.2554499246,12427.2554499246,24854.5108998492,12427.2554499246,25296.5108998492
34250,3596.1161920973364,4012.1161920973,7192.2323841947,7192.2323841947,7192.2323841947,4012.1161920973,3596.1161920973364,3997.1161920973,3596.1161920973,7192.2323841947,3596.1161920973,3997.1161920973
34251,6252.21560429186,6349.2156042919,12504.4312085837,12504.4312085837,12504.4312085837,12698.4312085837,6252.21560429186,5961.2156042919,12504.4312085837,25008.8624171674,3126.1078021459,11922.4312085837
34252,3211.931017867196,3703.9310178672,3211.9310178672,3211.9310178672,3211.9310178672,7407.8620357344,3211.931017867196,3257.9310178672,3211.9310178672,3211.9310178672,6423.8620357344,6515.8620357344
34253,35527.355697363266,35354.3556973633,35527.3556973633,71054.7113947265,35527.3556973633,70708.7113947265,35527.355697363266,35159.3556973633,71054.7113947265,142109.422789453,35527.3556973633,70318.7113947265
34254,25788.80335148183,25452.8033514818,25788.8033514818,51577.6067029637,25788.8033514818,25452.8033514818,25788.80335148183,25351.8033514818,51577.6067029637,103155.213405927,25788.8033514818,25351.8033514818
34255,67041.04861735668,66858.0486173567,67041.0486173567,134082.097234713,33520.5243086783,66858.0486173567,67041.04861735668,67383.0486173567,134082.097234713,134082.097234713,134082.097234713,67383.0486173567
34256,64220.247097049934,64258.2470970499,128440.4941941,128440.4941941,128440.4941941,128516.4941941,64220.247097049934,64218.2470970499,64220.2470970499,64220.2470970499,128440.4941941,128436.4941941
34257,1103.3789122638743,752.3789122639,1103.3789122639,2206.7578245278,551.6894561319,752.3789122639,1103.3789122638743,1477.3789122639,2206.7578245278,2206.7578245278,1103.3789122639,2954.7578245278
34258,9411.88051280273,8916.8805128027,18823.7610256055,18823.7610256055,18823.7610256055,8916.8805128027,9411.88051280273,9401.8805128027,18823.7610256055,18823.7610256055,18823.7610256055,18803.7610256055
34259,36277.61974860038,36416.6197486004,36277.6197486004,72555.2394972008,18138.8098743002,36416.6197486004,36277.61974860038,36362.6197486004,36277.6197486004,36277.6197486004,36277.6197486004,72725.2394972008
34260,8103.6388804778935,8170.6388804779,8103.6388804779,16207.2777609558,4051.819440239,16341.2777609558,8103.6388804778935,7807.6388804779,16207.2777609558,16207.2777609558,8103.6388804779,7807.6388804779
34261,6807.9867663365785,6353.9867663366,6807.9867663366,13615.9735326732,3403.9933831683,6353.9867663366,6807.9867663365785,6898.9867663366,13615.9735326732,27231.9470653463,6807.9867663366,13797.9735326732
34262,691.5344243369999,1022.534424337,1383.068848674,2766.137697348,345.7672121685,1022.534424337,691.5344243369999,629.534424337,691.534424337,691.534424337,691.534424337,1259.068848674
34263,2418.601753313611,2578.6017533136,4837.2035066272,4837.2035066272,2418.6017533136,2578.6017533136,2418.601753313611,2815.6017533136,4837.2035066272,4837.2035066272,4837.2035066272,2815.6017533136
34264,3750.4002861743757,3918.4002861744,7500.8005723488,7500.8005723488,3750.4002861744,7836.8005723488,3750.4002861743757,3877.4002861744,3750.4002861744,3750.4002861744,3750.4002861744,3877.4002861744
34265,879.1556132536913,724.1556132537,879.1556132537,1758.3112265074,879.1556132537,1448.3112265074,879.1556132536913,1277.1556132537,879.1556132537,1758.3112265074,439.5778066268,1277.1556132537
34266,2608.6943905327485,3089.6943905328,2608.6943905328,5217.3887810655,2608.6943905328,3089.6943905328,2608.6943905327485,2834.6943905328,2608.6943905328,5217.3887810655,2608.6943905328,5669.3887810655
34267,9849.433619505104,10143.4336195051,9849.4336195051,9849.4336195051,19698.8672390102,10143.4336195051,9849.433619505104,9823.4336195051,9849.4336195051,9849.4336195051,9849.4336195051,9823.4336195051
34268,1202.652959125,1036.652959125,2405.30591825,4810.6118365,601.3264795625,2073.30591825,1202.652959125,969.652959125,2405.30591825,2405.30591825,1202.652959125,969.652959125
34269,1304.8863501560004,1639.886350156,1304.886350156,1304.886350156,2609.772700312,1639.886350156,1304.8863501560004,1643.886350156,1304.886350156,2609.772700312,1304.886350156,1643.886350156
34270,314617.3700040129,315076.370004013,629234.740008026,629234.740008026,314617.370004013,315076.370004013,314617.3700040129,314269.370004013,314617.370004013,629234.740008026,314617.370004013,314269.370004013
34271,1648.805870348826,2081.8058703488,1648.8058703488,3297.6117406977,824.4029351744,4163.6117406977,1648.805870348826,1347.8058703488,1648.8058703488,1648.8058703488,3297.6117406977,1347.8058703488
34272,16772.41948439501,17123.419484395,33544.83896879,67089.67793758,8386.2097421975,17123.419484395,16772.41948439501,16569.419484395,16772.419484395,33544.83896879,8386.2097421975,16569.419484395
34273,1863.677816756933,1494.6778167569,1863.6778167569,3727.3556335139,931.8389083785,1494.6778167569,1863.677816756933,1461.6778167569,1863.6778167569,3727.3556335139,931.8389083785,1461.6778167569
34274,25100.417761567554,25298.4177615676,25100.4177615676,50200.8355231351,25100.4177615676,50596.8355231351,25100.417761567554,25242.4177615676,25100.4177615676,25100.4177615676,50200.8355231351,25242.4177615676
34276,26348.24194500524,25884.2419450052,26348.2419450052,52696.4838900105,26348.2419450052,51768.4838900105,26348.24194500524,26519.2419450052,26348.2419450052,26348.2419450052,26348.2419450052,26519.2419450052
